postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on April 22, 2016",One person found this helpful,"Cons first: It says 1,000,000 to 1 Dynamic Contrast Ratio, which if you don't know by now, is a useless measurement, Dynamic Contrast Ratio refers to the screen mode that detects light and dark scenes in order to adjust the backlight to produce more ""contrast"". This feature is not even on by default, not that I would use it anyway. I suspect its true contrast ratio would be lower than the typical 1000:1, which is why it's omitted both here on Amazon and on the Acer website. Coming from glossy HP monitors, the colors just seem very washed out. Dark grays turn into medium grays, etc. That's partially due to its matte finish, but it's also partially due to it being a budget IPS display. I now have another professional matte display by Dell (U2515H) that has great contrast, comparable to my glossy HP displays (27xi). If you're going to buy an affordable IPS display, I would recommend going glossy, unless you are in a super high-glare environment. The new xw series by HP has semi-gloss displays, and in stores they look like they have decent colors while having relatively low glare. They may be worth checking out.The monitor also takes a long time to start up if you don't leave it on. It takes about 4 seconds. It shows an Acer logo and then an Energy Star logo before the picture comes through. Your computer wakes from sleep much faster than that.On the plus side, the 4ms refresh rate is pretty nice, and the bezel is about as thin as you can find (same as my new Dell). Besides the cons of picture quality, it works as you would expect, and although the circle stand isn't the most attractive option, it is made of a nice metal, and you can put snacks in the center.",3.0 out of 5 stars,Verified Purchase,Why they hide the contrast ratio from you,A.Z
"Reviewed in the United States on February 14, 2019",One person found this helpful,Nice picture. I use it for a second screen for my MacBook Pro. Great deal for the price!,5.0 out of 5 stars,Verified Purchase,Great deal for the price!,Steven Meigs
"Reviewed in the United States on December 13, 2020",One person found this helpful,"Love the ""slimness"" as I don't have a large home desk. Wish the stand was slimmer, though. I was surprised and a bit bumbed that it didn't come with an HDMI cable. Overall, clarity is excellent.",4.0 out of 5 stars,Verified Purchase,"Clarity great, no HDMI cable.",LC
"Reviewed in the United States on December 16, 2020",2 people found this helpful,Get monitor. Perfect for my needs.,5.0 out of 5 stars,Verified Purchase,Great monitor,Tatman
"Reviewed in the United States on May 31, 2020",5 people found this helpful,"The screens are for my home office , but the quality of the inage, the speakers are phenominal!",5.0 out of 5 stars,Verified Purchase,Great quality for the price.,Barbara White
"Reviewed in the United States on March 14, 2021",One person found this helpful,"The quality is what's expected, just 1080p, but for this cheap of a 1080p monitor its pretty good! Smooth refresh rate for gaming and easy to use settings.",5.0 out of 5 stars,Verified Purchase,"For the price, great monitor!",Leaf F.
"Reviewed in the United States on May 6, 2020",2 people found this helpful,"Great monitor , I highly recommend it for browsing and video editing .",5.0 out of 5 stars,Verified Purchase,Great Computer monitor .,Sergio Ruiz
"Reviewed in the United States on March 20, 2021",One person found this helpful,amazing,5.0 out of 5 stars,Verified Purchase,great,marlona
"Reviewed in the United States on January 3, 2020",2 people found this helpful,"Great picture quality, super lightweight, easy to move & reposition as needed. Goes above and beyond for general office needs as a second monitor.",5.0 out of 5 stars,Verified Purchase,Above & beyond for general office needs,tenacious_mrz
"Reviewed in the United States on February 9, 2021",One person found this helpful,👎🏻,1.0 out of 5 stars,Verified Purchase,👎🏻,julio alvarez
"Reviewed in the United States on September 24, 2016",One person found this helpful,"Great quality for the home office. The monitors are light weight, the quality of the picture is fantastic, and the size is perfect for side-by-side reading. I received these monitors in 2 days from time the order was place to arrival at door. Both monitors came packed together in a larger box and in excellent condition.",5.0 out of 5 stars,Verified Purchase,Great Value,bsouth
"Reviewed in the United States on May 12, 2020",One person found this helpful,Wow this is the first monitor that doesn't have VESA mounting capabilities out of the box.,1.0 out of 5 stars,Verified Purchase,NO VESA mounting (no the adapter listed isn't even available),Echo08
"Reviewed in the United States on January 30, 2017",One person found this helpful,"Bought this for my wife, she has been using it for videos, gaming and work. It is very clear, the colors are great and overall a big improvement over the previous (also Acer) monitor (smaller, lower resolution, and had more blur possibly from being 8 years old). Excellent value for the price (on sale).",5.0 out of 5 stars,Verified Purchase,the colors are great and overall a big improvement over the previous (also ...,Trellium
"Reviewed in the United States on July 28, 2019",One person found this helpful,"The monitor is great, but the default settings are just way too warm and dark. Spend a solid hour getting it just right. If you are just looking for a good economy monitor you could do a lot worse than this one.",4.0 out of 5 stars,Verified Purchase,"Bright, great color, shipped with bad settings.",Zack
"Reviewed in the United States on March 23, 2016",One person found this helpful,"I bought 3 of these and they look great next to each other. It has a VGA, HDMI and DVI but no display port. but that's ok my card doesn't support display port. There are adaptors for that when that comes up in the future. Monitor is a very good buy and so happy I chose this brand. Display is great for amazon prime videos and hd movies as well. Highly recommend it",5.0 out of 5 stars,Verified Purchase,Awesome Monitor,robert mandus
"Reviewed in the United States on July 30, 2020",One person found this helpful,Nice view of everything need to see during work,5.0 out of 5 stars,Verified Purchase,For at home work,sherry p.
"Reviewed in the United States on April 16, 2020",7 people found this helpful,"This monitor is easy to set up, lightweight to move, great value for the price!",5.0 out of 5 stars,Verified Purchase,Great value!,Holly Van Allen
