postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on October 16, 2015",2 people found this helpful,"(EDIT July 17th, 2016): This memory kit seems to have developed a rather nasty error in the second DIMM around the 11GB mark, so I've removed the offending stick and am running on 8gb only for now. I knocked a star off for a less than 1yr lifespan, but this is honestly the first problem I've had with Crucial memory so far. I haven't decided as of yet whether I'm going to buy another Crucial kit or try a different manufacturer, but I would still consider buying from them.------------Original Review:Crucial is the only brand of memory I trust. I've used them extensively in multiple computer repair projects, and they've had yet to fail me. They've delivered again with this great memory kit, perfect for higher end laptops that are struggling with a low memory limit.I've got an Inspiron 7720, which originally came with 8gb of RAM. That was fine for quite some time, but as I've recently gotten into heavy rendering and video editing, that 8gb was filling up fast. Dell doesn't recommend using more than 8gb, but I was able to install this 16gb kit and use it without a hitch. Attached to this comment are pictures of the memtest86+ results (Which showed no errors, great QA!), SPD information, and a CPU-z validation confirming the presence of a full 16gb of true Crucial memory (and not some mislabeled Chineze junk, you have to watch out for those!)Once I got back to Windows, the effect on Adobe Premiere was like night and day. On only 8gb of RAM, it would constantly thrash the disk when playing back 1080p clips in the arranger, and would slow to a crawl on longer, more complex timelines. With 16GB, it was able to cache most of the timeline previews into memory, avoiding the constant disk I/O and the resulting slowdown. Blender also saw some improvement, adding a small increase to render speed and making it much more fluid when creating objects.The RAM also came in a great package. It always irks me when companies send a massive box for a tiny item, regardless of how fragile (or how strong) the item may be. This kit came in a simple bubblewrap envelope, with the RAM modules themselves inside a tough plastic tray. The package opened with a minimum amount of fuss, although it was a bit tricky to get the RAM out of the tray without bending it! I'm even reusing that tray for my old RAM, which I'll most likely resell in the near future.I would highly recommend any Crucial products, whether they're RAM modules or SSD's, to anybody looking for new memory or an upgrade. They're the most reliable company I've ever dealt with.",4.0 out of 5 stars,Verified Purchase,Another great Crucial memory kit... for a while.,Niles Walter
"Reviewed in the United States on January 10, 2015",One person found this helpful,"Correct size, 4gb like advertised. Dual voltage wasn't needed but good for future upgrades. Popped it in and played some games with no stutter on my laptop with a AMD-E series chip. When using a CPU with video chip like the AMD's series, better gameplay almost always relies on better/more/faster memory, and this fits the bill nicely. And thank you Amazon for having comparable pricing to your competitors.",5.0 out of 5 stars,Verified Purchase,can't go wrong,ohGr
"Reviewed in the United States on July 24, 2019",One person found this helpful,To Increase Ram in our laptop computer. Product arrived on time. Installation went well and I'm very happy with the results. Thanks for the service would by again.,5.0 out of 5 stars,Verified Purchase,More memory for a Gateway computer,Ted Hutchinson
"Reviewed in the United States on July 16, 2015",17 people found this helpful,"I plugged it in... it didnt work :( I took it out and reseated it and it worked! :)got in 2 days and installing was a snap. well 2 snaps really.I have a HP - ENVY 23"" Touch-Screen All-In-One Computer and it was hard finding the right memory for this This works great and I am very happy withe the speed from ordering (sunday) to getting the package (tuesday)",5.0 out of 5 stars,Verified Purchase,(8) Gigity,Donnie J. Dennison
"Reviewed in the United States on August 31, 2019",2 people found this helpful,Upgraded an outdated 2016 dell laptop. Products came in nice packaging and install was flawless. I would recommend this product for similar laptops.,5.0 out of 5 stars,Verified Purchase,Its low power memory for laptops.,Michael O.
"Reviewed in the United States on August 6, 2020",One person found this helpful,"Really a good product, could recommend to anyone.",5.0 out of 5 stars,Verified Purchase,It fits and works with DELL laptop perfectly.,EJ
"Reviewed in the United States on December 19, 2020",One person found this helpful,Price easy to install,5.0 out of 5 stars,Verified Purchase,Worked well,Mspeck
"Reviewed in the United States on October 17, 2016",3 people found this helpful,Been using for 6 months so far. No problems my old memory was slower and cheaper quality kept giving me weird problems. After installing this memory ran memory test from Friday night to a Monday morning no errors or problems. I now have solid reliability with my laptop.,5.0 out of 5 stars,Verified Purchase,good problem solver,kniteman
"Reviewed in the United States on November 28, 2017",One person found this helpful,"RAM works great in my Lenovo y510p. Breathed new life into an old laptop, luckily I got a beefy i7 in it and also changed to SSD for my OS so now I'll get another 3-4 years out of it I hope!",5.0 out of 5 stars,Verified Purchase,RAM works great in my Lenovo y510p,Kindle Customer
"Reviewed in the United States on May 11, 2020",One person found this helpful,Easy to install. Makes my MacBook Pro Mid 2012 work sooooo fast with multiple applications opened at once!You may consider updating to a SSD drive to really improve your old MacBook. I went with this one and I love it....https://www.amazon.com/gp/product/B07YD579WM/ref=ppx_yo_dt_b_asin_title_o02_s00?ie=UTF8&psc=1,5.0 out of 5 stars,Verified Purchase,Works Great with MacBook Pro Mid 2012,Kyle B.
"Reviewed in the United States on September 10, 2016",One person found this helpful,"I run Ubuntu. I switched from 4GB to 16GB, and holy crap does it make a difference in performance. System boot is faster, I can keep more tabs open in Firefox, switch between tabs faster, and run virtual machines in the background without everything else slowing down. From here on out, I'll never use a system with less than 16GB as my main PC again.",5.0 out of 5 stars,Verified Purchase,My laptop has been pimped.,greets
"Reviewed in the United States on January 12, 2019",3 people found this helpful,Installed to my laptop easily and laptop is so much happier with 16GC than the old 6GB. The company's Crucial.com also made selection of the correct RAM for the computer real easy.,5.0 out of 5 stars,Verified Purchase,16 GB RAM,Scott R
"Reviewed in the United States on February 25, 2017",One person found this helpful,"Fit my HP g4 notebook and allows me to run more windows at once than before upgrading. I have not noticed a change in overall speed. I also need to contact the company about this particular part number for my computer because their ""check my fit"" guide did not have this p/n listed.",5.0 out of 5 stars,Verified Purchase,Worth the Money for an Older Computer,Zach Dorsch
"Reviewed in the United States on August 17, 2016",2 people found this helpful,"I purchased this with the intention that most people do-to make the little hamster wheel inside my laptop spin a little faster. What I didn't realize was that when the manufacturer of said laptop specified ""Upgradable to 4GB RAM"", they didn't mean that it was user upgradable.After opening up the inexpensive laptop I intended to upgrade, searching through the user manual, Googling, and risking permanent damage to the motherboard by playing around with the components and my screwdriver-it became obvious there was nowhere to insert the chip. I have previously replaced the memory in my older, now dead Macbook and it was a piece of cake-easy to find. So I improvised. I opened up a different laptop. What do you know. There's a slot waiting for it like it was a match made in heaven.This thing zips around like a hyperactive kid that just ate a monster Pixy Stix. It is FAST. Doubling any computer's memory from 4 to 8 GB will make anything buffer faster, pages load faster, and increase the video speed. I am SO glad it wasn't a waste-this was easy to get in (when the computer will allow it!) and completely worth the money rather than paying the manufacturer or Geek Squad to do it for you. Anyone with a screwdriver and a brain can do it!",4.0 out of 5 stars,Verified Purchase,SO easy if the computer will support the upgrade...,Blondiechick
"Reviewed in the United States on July 15, 2019",2 people found this helpful,"Dropped 8gb into acer aspire es 15 (ES1-533-C2PE. This machine only has one memory slot.Fit perfectly, booted into bios and showed that it was recognized, really improved performance under windows 10.After boot with the new memory the machine had 5600mb free, which suggests the OS was having to make choices when running windows 10 on 4gb.4TB ssd arriving shortly!",5.0 out of 5 stars,Verified Purchase,"Good value, maxing out laptop.",Kindle Customer
