postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on January 19, 2019",One person found this helpful,Came on time and was exactly what I expected. I’ve had it for a few weeks now and I love it so much.,5.0 out of 5 stars,Verified Purchase,"Great controller,",Asania Douglas
"Reviewed in the United States on July 27, 2018",One person found this helpful,"Controller I received has a problem with the right joystick , the controller cause the screen to always spin it's very irritating.....",2.0 out of 5 stars,Verified Purchase,Mass production defect?,Chris B.
"Reviewed in the United States on December 4, 2020",One person found this helpful,I love the battery,5.0 out of 5 stars,Verified Purchase,Working perfect,Flavia Mendonça
"Reviewed in the United States on February 28, 2021",One person found this helpful,Man forget some joycons this is the way,5.0 out of 5 stars,Verified Purchase,Joy cons too small for my preference,Seth ferguson
"Reviewed in the United States on September 6, 2019",One person found this helpful,It's fantastic for making sandwiches,5.0 out of 5 stars,Verified Purchase,Nintendo pro controller,Maveric Dorris
"Reviewed in the United States on February 17, 2018",2 people found this helpful,"Overpriced for what it is, though it works as an amazing controller for the switch.",4.0 out of 5 stars,Verified Purchase,Overpriced if you don't own amiibos,Joshua Walters
"Reviewed in the United States on March 13, 2021",One person found this helpful,My son loved it.. super lightweight,5.0 out of 5 stars,Verified Purchase,Durability,Kindle Customer
"Reviewed in the United States on March 8, 2018",One person found this helpful,My son loves it.,5.0 out of 5 stars,Verified Purchase,Great controller. Big improvement over standard controller.,Raymond J. Tomecko
"Reviewed in the United States on March 28, 2021",One person found this helpful,Great quality!,5.0 out of 5 stars,Verified Purchase,Great quality!,Miguel P.
"Reviewed in the United States on March 2, 2021",One person found this helpful,"Hermoso control que no dan ganas ni de destapar lo , tal vez lo coleccione jajaja",5.0 out of 5 stars,Verified Purchase,Excelente mando y muy bonito .,Jorge Leonardo Garcia Morales
"Reviewed in the United States on April 29, 2019",One person found this helpful,"It arrived on time, with the box completely sealed and it works perfectly! Definitely recommend it for switch users that prefer the classic controllers :)",5.0 out of 5 stars,Verified Purchase,Loved it,rebeca
"Reviewed in the United States on January 30, 2021",7 people found this helpful,Super.. llego a colombia en excelentes condiciones y antes de tiempo ....,5.0 out of 5 stars,Verified Purchase,Excelente calidad...y tiempos de entrega,Santiago
"Reviewed in the United States on December 15, 2017",One person found this helpful,Excelente,5.0 out of 5 stars,Verified Purchase,Good,iklanbeauty-20
"Reviewed in the United States on July 4, 2019",One person found this helpful,Connection is great and I barely ever have to charge it. No complaints,5.0 out of 5 stars,Verified Purchase,Great controller,Connor
"Reviewed in the United States on August 5, 2020",One person found this helpful,The controller had a dead battery. Wouldn't charge. Had to return.,1.0 out of 5 stars,Verified Purchase,Dead on arrival,Rusty Phoenix
"Reviewed in the United States on August 16, 2019",One person found this helpful,Excellent controller,5.0 out of 5 stars,Verified Purchase,Excellent,Ihenrobben
"Reviewed in the United States on January 11, 2020",One person found this helpful,loved this product,5.0 out of 5 stars,Verified Purchase,loved this product,Chris Werner
"Reviewed in the United States on January 13, 2020",6 people found this helpful,Thanks,5.0 out of 5 stars,Verified Purchase,Thanks,victor-va 
"Reviewed in the United States on April 30, 2017",One person found this helpful,Arrived as expected and is my second overall favorite controller behind gamecubes,5.0 out of 5 stars,Verified Purchase,Five Stars,eric albani
"Reviewed in the United States on January 16, 2018",One person found this helpful,Apparently it's improved over the previous editions. I have never had any problems with the D-pad at all. It works fantastic and looks fantastic.,5.0 out of 5 stars,Verified Purchase,Best pro-controller,Elisha Crane
"Reviewed in the United States on February 1, 2020",One person found this helpful,save your money and buy and Xbox controller with an adapter for the switch,2.0 out of 5 stars,Verified Purchase,Not worth it.,Scott Cramer
"Reviewed in the United States on January 5, 2020",One person found this helpful,"Entrega rápida, lo estoy probando pero por ahora va de lo mejor.",5.0 out of 5 stars,Verified Purchase,Excelente producto,Jose
"Reviewed in the United States on December 30, 2018",2 people found this helpful,"It's as high quality as Xbox one and DS4 controllers, but has a much better battery life",5.0 out of 5 stars,Verified Purchase,"Amazing battery life, the best controller I've ever had",Kyle H
"Reviewed in the United States on March 18, 2017",One person found this helpful,"The controller is so comfortable, has hella bartery life (believe it's claimed to be 40 hours), and I enjoy the fact that uses gyro as well so it doesn't feel like you're sacrificing anything to use it. That was my biggest gripe with the Wii U's pro controller the absence of the screen and gyro made using it feel like a lesser experience. But thankfully not the case here with the Switch's pro controller.Also screw the scalpers",5.0 out of 5 stars,Verified Purchase,Awesome!!,justin
"Reviewed in the United States on February 19, 2020",One person found this helpful,Very great product love Nintendo,5.0 out of 5 stars,Verified Purchase,Great controller,Trevor
"Reviewed in the United States on September 3, 2018",One person found this helpful,The remote itself is beautiful but I was very upset that the Controller box was badly damaged and the controller looked used. I paid $110 for a “brand new” controller that definitely looks used. It was dirty and had dirty spots.,2.0 out of 5 stars,Verified Purchase,It needs to be packaged more carefully.,Omar Lorenzo
"Reviewed in the United States on April 15, 2018",4 people found this helpful,"Great controller, way more confortable than the stock controllerd",5.0 out of 5 stars,Verified Purchase,Must have,Augusto Morales
"Reviewed in the United States on February 11, 2020",One person found this helpful,It works great.,5.0 out of 5 stars,Verified Purchase,A controller,Amazon Customer
"Reviewed in the United States on January 18, 2018",2 people found this helpful,This is the best feeling controller Nintendo have ever made.,5.0 out of 5 stars,Verified Purchase,Five Stars,willm
"Reviewed in the United States on December 26, 2017",One person found this helpful,For my gamer who loves it,5.0 out of 5 stars,Verified Purchase,Five Stars,Linda M.
"Reviewed in the United States on March 6, 2021",One person found this helpful,Pog,5.0 out of 5 stars,Verified Purchase,Pog,Zach Peterson
"Reviewed in the United States on February 19, 2020",One person found this helpful,Dope,5.0 out of 5 stars,Verified Purchase,Love it,Steve
"Reviewed in the United States on May 16, 2018",One person found this helpful,Love it.,5.0 out of 5 stars,Verified Purchase,Five Stars,Melissa John
"Reviewed in the United States on February 1, 2019",One person found this helpful,Yes,5.0 out of 5 stars,Verified Purchase,Get if you don't wanna play GameCube or switch controller,Mitch
"Reviewed in the United States on December 3, 2018",One person found this helpful,"So nice. Feels so good in my hands,",5.0 out of 5 stars,Verified Purchase,Great fit,Damien
"Reviewed in the United States on August 7, 2018",One person found this helpful,All I can say is it is a great product with good quality,5.0 out of 5 stars,Verified Purchase,Worth it,Amazon Customer
"Reviewed in the United States on February 17, 2019",2 people found this helpful,"One of the best feeling controllers on the market, despite the high price tag.",5.0 out of 5 stars,Verified Purchase,One of Nintendo's best controllers!,Holly Kaiser
