postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on March 19, 2019",One person found this helpful,Love it! I will buy again!,5.0 out of 5 stars,Verified Purchase,Great!!,User
"Reviewed in the United States on May 23, 2019",2 people found this helpful,EXCELLENT,5.0 out of 5 stars,Verified Purchase,I am so happy,ALFREDO RUIZ
"Reviewed in the United States on December 25, 2020",One person found this helpful,"I use this in my Samsung S20+, works just fine, tons of storage for my photos and videos.",5.0 out of 5 stars,Verified Purchase,Works great in my cell phone,Sharon Gustafson
"Reviewed in the United States on January 19, 2019",One person found this helpful,This is great I use it for my drone and GoPro.,5.0 out of 5 stars,Verified Purchase,Great use,Josh L Anderson
"Reviewed in the United States on May 6, 2020",One person found this helpful,Great card for the price and it comes with a card reader,5.0 out of 5 stars,Verified Purchase,Yesss,Amazon Customer
"Reviewed in the United States on March 20, 2019",One person found this helpful,Works well in my DJI drones. Great buy for the $.,5.0 out of 5 stars,Verified Purchase,Works well in my DJI drones. Great buy for the $.,Paul Forster
"Reviewed in the United States on December 18, 2019",One person found this helpful,I bought this with the sandisk reader for Sentry mode and dashcam for 2020 Tesla model3. Works pretty well. No issues so far.,5.0 out of 5 stars,Verified Purchase,Works well for Sentry Mode and dashcam for tesla model3,Jitesh Patel
"Reviewed in the United States on August 21, 2020",One person found this helpful,Good quality productIt works perfectly with go pro 8,5.0 out of 5 stars,Verified Purchase,Excellent product,E. Rios
"Reviewed in the United States on January 21, 2019",One person found this helpful,Bought it for my GoPro hero 7 and works flawlessly,5.0 out of 5 stars,Verified Purchase,🔥,Samuel Ramirez
"Reviewed in the United States on July 29, 2019",One person found this helpful,"Item as advertised, would use seller again.",5.0 out of 5 stars,Verified Purchase,"Item as advertised, would use seller again.",Rangerod
"Reviewed in the United States on February 4, 2021",One person found this helpful,USed it to expand storage on my Samsung Galaxy phone. Works great. No issues.,5.0 out of 5 stars,Verified Purchase,Great for my Samsung Galaxy,J Long
"Reviewed in the United States on January 26, 2021",One person found this helpful,"I use it with my chromebook, good price great speed, zero problems",5.0 out of 5 stars,Verified Purchase,great deal,Tjbovine
"Reviewed in the United States on January 1, 2020",One person found this helpful,Fast shipping. High quality. More storage capacity than expected:)! Great deal!!,5.0 out of 5 stars,Verified Purchase,Quality. Speed. Value!,Naboombu
"Reviewed in the United States on January 5, 2019",One person found this helpful,"I got this for my cell but it works well with my touch screen stereo, i like the idea of having video proof if Im involved in a accident. I havent tried it with any cameras yet.",4.0 out of 5 stars,Verified Purchase,Name brands always pricier but works well with android products,Adam M.
"Reviewed in the United States on February 18, 2020",One person found this helpful,Have been using it as a storage device for a dji drone. Haven't had any problems and transfer is quick.,5.0 out of 5 stars,Verified Purchase,"Good space, quick.",Matthew Nelson
"Reviewed in the United States on August 23, 2019",One person found this helpful,perfect,5.0 out of 5 stars,Verified Purchase,great to save files.,daniel h.
"Reviewed in the United States on January 7, 2020",One person found this helpful,Ive been using these awhile now on my rasberry pi and they are pretty resilient after constantly reformatting.,5.0 out of 5 stars,Verified Purchase,This is the way....,Myah
"Reviewed in the United States on December 26, 2019",One person found this helpful,Works great. Easy to use.,5.0 out of 5 stars,Verified Purchase,Works great,Amy Thatcher
"Reviewed in the United States on March 17, 2018",One person found this helpful,Worked fine in my Raspberry Pi project.,5.0 out of 5 stars,Verified Purchase,Worked on Raspberry Pi project.,Andrew Rees
"Reviewed in the United States on July 26, 2017",One person found this helpful,"Great memory card, and the adapter is nice too.",5.0 out of 5 stars,Verified Purchase,Five Stars,Ray R. Dunakin III
"Reviewed in the United States on July 15, 2020",2 people found this helpful,Works great! No problems even for 4k video.,5.0 out of 5 stars,Verified Purchase,I'm using in a drone.,Bear
"Reviewed in the United States on April 2, 2019",One person found this helpful,Great just what I wanted for my go pro.,4.0 out of 5 stars,Verified Purchase,Great card for go pro,Stephen A.
"Reviewed in the United States on June 21, 2019",One person found this helpful,Awesome deal!!,4.0 out of 5 stars,Verified Purchase,Awesome deal!! Will purchase it again,Gogetitdave
"Reviewed in the United States on February 1, 2020",2 people found this helpful,Nice and useful,5.0 out of 5 stars,Verified Purchase,Nice item,Roberto Rivera
"Reviewed in the United States on June 19, 2020",One person found this helpful,Good,5.0 out of 5 stars,Verified Purchase,Good,Nageeb08
"Reviewed in the United States on August 4, 2020",One person found this helpful,Works good,5.0 out of 5 stars,Verified Purchase,Works good,Phil
"Reviewed in the United States on October 31, 2018",One person found this helpful,Came fast. Works great,5.0 out of 5 stars,Verified Purchase,Phone,Keesha
"Reviewed in the United States on January 29, 2020",One person found this helpful,Great,5.0 out of 5 stars,Verified Purchase,Great deal,tracy perdue
"Reviewed in the United States on November 1, 2019",One person found this helpful,Great price,5.0 out of 5 stars,Verified Purchase,Great price,demetra mercado
"Reviewed in the United States on January 3, 2021",One person found this helpful,Lots of storage and fast data transfers. So far its endured heavy use for a month.,5.0 out of 5 stars,Verified Purchase,Great.,James
"Reviewed in the United States on August 13, 2019",One person found this helpful,"The perfect complement for the Gopro, fast to access, with a good storage capacity for an affordable price.",5.0 out of 5 stars,Verified Purchase,Greate product,Amazon Customer
"Reviewed in the United States on March 21, 2019",2 people found this helpful,Just what I needed,5.0 out of 5 stars,Verified Purchase,Great Product,Mary Sandoval
"Reviewed in the United States on November 11, 2018",One person found this helpful,Faster.,5.0 out of 5 stars,Verified Purchase,Faster.,WEKirkland
"Reviewed in the United States on February 11, 2021",One person found this helpful,This is a product that does what it is supposed to do. It is exactly as it is advertised. And it is well priced.,5.0 out of 5 stars,Verified Purchase,It IS exactly what it is supposed to be.,Raven Silverfox
"Reviewed in the United States on November 9, 2019",One person found this helpful,A++ products!! I bought a sundisk 400 GB card and a sundisk bundel. Fast data transfer!!!Great seller!!! Excellent service!! Fast delivery!!,5.0 out of 5 stars,Verified Purchase,A++ product!! Great seller!!! Excellent service!! Fast delivery!!,Ella Marom Lavi
"Reviewed in the United States on March 20, 2019",One person found this helpful,See headline,5.0 out of 5 stars,Verified Purchase,Expand memory of devices.,Rob Williams
"Reviewed in the United States on November 17, 2020",One person found this helpful,"I'm giving 3 stars overall since it does not reach to 160 seq read, I only got 98 in seq read.",3.0 out of 5 stars,Verified Purchase,Not 160 seq read as advertise,Okami
"Reviewed in the United States on March 11, 2020",One person found this helpful,Worked awesome,5.0 out of 5 stars,Verified Purchase,As advertised,CHAD A CASWELL
"Reviewed in the United States on October 4, 2019",One person found this helpful,What is there to say its an sd card. Came in fast and as described. Cheapest on market for size.,5.0 out of 5 stars,Verified Purchase,Great for my Nintendo Switch,Gabriel Howse
"Reviewed in the United States on May 31, 2020",One person found this helpful,Scam! This didn’t work!!,1.0 out of 5 stars,Verified Purchase,SCAM!!,Leandro C.
"Reviewed in the United States on April 26, 2019",One person found this helpful,Workes very good,5.0 out of 5 stars,Verified Purchase,Price&  shipping good all over,moshe handler
"Reviewed in the United States on June 19, 2019",One person found this helpful,Perfect for my Go pro,5.0 out of 5 stars,Verified Purchase,Small Lightweight,Carol Wadley
"Reviewed in the United States on September 29, 2019",One person found this helpful,"The data pins are too far recessed in the reader. Some USB ports don't seem to have a problem, but it doesn't work at all in others.",1.0 out of 5 stars,Verified Purchase,Doesn't work in all USB ports,Alex
"Reviewed in the United States on September 21, 2019",One person found this helpful,Perfect for my GoPro Hero 4,5.0 out of 5 stars,Verified Purchase,Genuine product works with GoPro Hero 4,Steven Teel
"Reviewed in the United States on June 26, 2018",One person found this helpful,Great,5.0 out of 5 stars,Verified Purchase,Five Stars,Yitzchok i
